file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_11_2021_vero #2_team_round 3_otter.ai,39492,Participant 840,39369,"What about to like, hold a book closed. Like in your backpack or something? So that that pages aren't...",19,53,NA,39491,3,769 (840),2_2_12,1193,teamwork,3,FALSE,769 (840),all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39493,Participant 226,39369,"That's a good one yeah, cuz I have a bookmark already but I didn't have that.",20,2,NA,39492,3,226,2_2_12,1202,teamwork,3,FALSE,769 (840),840,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39494,Participant 840,39369,Oh similarly to like keep a shoe box closed.,20,14,NA,39493,3,769 (840),2_2_12,1214,teamwork,3,FALSE,226,all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39495,Participant 685,39369,I can just name objects that need to be kept closed like that made me think of like if you have too many things in your wallet and you keep your wallet put a rubber band around it.,20,20,NA,39494,3,685,2_2_12,1220,teamwork,3,FALSE,769 (840),all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39496,Participant 226,39369,Yeah let's go for it.,20,29,NA,39495,3,226,2_2_12,1229,teamwork,3,FALSE,685,685,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39497,Participant 840,39369,To keep a wallet closed.,20,32,NA,39496,3,769 (840),2_2_12,1232,teamwork,3,FALSE,226,all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39498,Participant 226,39369,To keep a shoebox closed.,20,37,NA,39497,3,226,2_2_12,1237,teamwork,3,FALSE,769 (840),all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39499,Participant 840,39369,That's so funny. oh my god did you have silly bands as a kid?,20,42,NA,39498,3,769 (840),2_2_12,1242,teamwork,3,FALSE,226,"226,all","1,0","0,0","1,0","0,0","0,0"
03_11_2021_vero #2_team_round 3_otter.ai,39500,Participant 685,39369,Oh absolutely,20,50,NA,39499,3,685,2_2_12,1250,teamwork,3,FALSE,769 (840),840,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39501,Participant 840,39369,To create weird tan lines,20,52,NA,39500,3,769 (840),2_2_12,1252,teamwork,3,FALSE,685,all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39502,Participant 226,39369,Nice,20,56,NA,39501,3,226,2_2_12,1256,teamwork,3,FALSE,769 (840),840,1,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39503,Participant 226,39369,As an object for a brainstorm? That's really meta.,20,56,NA,39502,3,226,2_2_12,1256,teamwork,3,FALSE,226,all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39504,Participant 685,39369,Oh my gosh,21,13,NA,39503,3,685,2_2_12,1273,teamwork,3,FALSE,226,226,2,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39505,Participant 840,39369,"Wait, that's hilarious, we're putting that down I love that.",21,15,NA,39504,3,769 (840),2_2_12,1275,teamwork,3,FALSE,685,226,3,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39506,Participant 226,39369,I don't know I didn't think of that for the other two but that's funny. To test creativity.,21,22,NA,39505,3,226,2_2_12,1282,teamwork,3,FALSE,769 (840),all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39507,Participant 685,39369,"Yeah, as a as a teamwork exercise. I love the different directions we...",21,31,NA,39506,3,685,2_2_12,1291,teamwork,3,FALSE,226,"226,all","0,3","0,0","0,0","0,0","0,0"
03_11_2021_vero #2_team_round 3_otter.ai,39508,Vero,39369,We have one minute left. If we give it our all we can be the highest scoring team this study has ever seen.,21,44,NA,39507,3,vero2_2_12,2_2_12,1304,teamwork,3,TRUE,685,all,1,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39509,Participant 685,39369,"Because when you said tanlines, I was thinking is a rubber band tight enough to shoot up heroin. Like if you wrapped it around your arm enough times. Could you get the vein exposed.",21,50,NA,39508,3,685,2_2_12,1310,teamwork,3,FALSE,vero2_2_12,all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39510,Participant 840,39369,As a tourniquet?,22,2,NA,39509,3,769 (840),2_2_12,1322,teamwork,3,FALSE,685,685,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39511,Participant 685,39369,"Yeah,",22,4,NA,39510,3,685,2_2_12,1324,teamwork,3,FALSE,769 (840),840,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39512,Participant 226,39369,Okay.,22,5,NA,39511,3,226,2_2_12,1325,teamwork,3,FALSE,685,840,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39513,Participant 840,39369,"Oh my gosh. That's a good one. That was like, so good.",22,6,NA,39512,3,769 (840),2_2_12,1326,teamwork,3,FALSE,226,685,3,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39514,Participant 226,39369,That's beautiful. You could use it as a belt.,22,20,NA,39513,3,226,2_2_12,1340,teamwork,3,FALSE,769 (840),"685,all","2,0","0,0","0,0","0,0","0,0"
03_11_2021_vero #2_team_round 3_otter.ai,39515,Participant 840,39369,A belt for a Barbie doll.,22,28,NA,39514,3,769 (840),2_2_12,1348,teamwork,3,FALSE,226,all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39516,Participant 685,39369,"Oh, yeah, we forgot to go the toy route.",22,30,NA,39515,3,685,2_2_12,1350,teamwork,3,FALSE,769 (840),840,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39517,Participant 840,39369,"Oh, wait, put a cat toy. Everything can be a cat toy. Okay. Oh my gosh, to thread your eyebrows, to remove hair.",22,35,NA,39516,3,769 (840),2_2_12,1355,teamwork,3,FALSE,685,all,0,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39518,Participant 226,39369,I already put the survey. That's a really good one.,22,57,NA,39517,3,226,2_2_12,1377,teamwork,3,FALSE,769 (840),840,2,0,0,0,0
03_11_2021_vero #2_team_round 3_otter.ai,39519,NA,39369,I put it down maybe they heard you said they're recording.,23,0,NA,39518,3,769 (840),2_2_12,1380,teamwork,3,FALSE,226,NA,NA,NA,NA,NA,NA
