file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_11_2021_vero #7_task+team_round 1_otter.ai,41747,Participant 149,41628,"Yeah, I feel like this is bricks are versatile. I also in my individual one said that in extreme emergencies you could probably use as a source for salt. You can probably lick a brick and get salt from it, but I don't, again, they said not to like include that here. So, yeah, I guess that's, that's all. Okay, well, I'm comfortable with how many we have. How about you?",14,58,NA,41746,2,149,3_7_12,898,combined,1,FALSE,139,139,1,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41748,Participant 139,41628,Sorry.,15,22,NA,41747,2,139,3_7_12,922,combined,1,FALSE,149,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41749,Participant 149,41628,Are you comfortable with how many we have? Should be keep working on. Okay. What year are you in school?,15,23,NA,41748,2,149,3_7_12,923,combined,1,FALSE,139,139,2,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41750,Participant 139,41628,I'm a sophomore.,15,33,NA,41749,2,139,3_7_12,933,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41751,Participant 149,41628,How does it feel sophomore year was in college my favorite year because I didn't have to do things.,15,35,NA,41750,2,149,3_7_12,935,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41752,Participant 139,41628,"First being homesick. And I miss home. I think sophomore year is a time when you miss the home because freshman year is like everything is new. And yeah. And after this pandemic, the whole thing is different.",15,41,NA,41751,2,139,3_7_12,941,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41753,Participant 149,41628,Right now. Did you even like did you get to do your freshman year normally? Or is it It ended up being like cut in half by the pandemic.,15,55,NA,41752,2,149,3_7_12,955,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41754,Participant 139,41628,"So for the first semester was okay, I was starting to get this but after like second semester, everything like, in between the semester. Everything was virtual and classes went virtually",16,4,NA,41753,2,139,3_7_12,964,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41755,Participant 149,41628,"Yeah, no, I was I taught high school for two years. So I was like, I quit in October. So well, but yeah, they told us to go back and they were like, yeah, we're just gonna pack your classrooms. Good luck. I was like, Oh, I'm leaving. I'm leaving.",16,18,NA,41754,2,149,3_7_12,978,combined,1,FALSE,139,139,0,0,2,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41756,Participant 139,41628,Did they just session of study or what?,16,37,NA,41755,2,139,3_7_12,997,combined,1,FALSE,149,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41757,Participant 149,41628,"Um, no, I didn't think they ended it yet. Because we have four minutes left. Yeah, there's a five minute warning. Yeah, we can't do anything until they let us move on. Oh Well, so are all your classes online now this semester as well.",16,40,NA,41756,2,149,3_7_12,1000,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41758,Participant 139,41628,I'm trying to take classes in person as far as possible. But most of my classes.,17,2,NA,41757,2,139,3_7_12,1022,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41759,Participant 149,41628,"I'm sorry, that sucks.",17,8,NA,41758,2,149,3_7_12,1028,combined,1,FALSE,139,139,0,0,2,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41760,Participant 139,41628,How about you? How is it going for you?,17,10,NA,41759,2,139,3_7_12,1030,combined,1,FALSE,149,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41761,Participant 149,41628,"I actually really like online classes. I like teaching them. I did not like doing online and in person together. But yeah, I'm doing my Masters online right now with UF. And it's not as progressive as I wanted it to be. That's been disappointing. I don't love that. Also, I missed the deadline for a project yesterday. So like for reading out my professor was really cool. She was like, I'm not gonna give you a zero. And I'm like,",17,13,NA,41760,2,149,3_7_12,1033,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41762,Participant 139,41628,"yeah,",17,43,NA,41761,2,139,3_7_12,1063,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41763,Participant 149,41628,"it was thank you for the gift. Oh, my it could have been really bad. Even it was on the deadline was unclear. She's a week ahead of all my other classes, but she forgot to post a week of content. But she It was my fault, because I didn't know the deadline. But I just, I did the work. I did it.",17,45,NA,41762,2,149,3_7_12,1065,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41764,Participant 139,41628,"After this first virtual classes, I think a big pile of more assignments. And it's really hard to keep track of everything",18,5,NA,41763,2,139,3_7_12,1085,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41765,Participant 149,41628,"they do. They do pile them on. They really do. And I think that it's also hard because it's like, there's a real model for how to do online teaching. No one's ever really heard before. And our model of education in the US is abysmal. And focused on labor production, and I can't stand it. Anyway. We're not great. And so yeah, yeah. Oh, yes.",18,12,NA,41764,2,149,3_7_12,1092,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41766,Participant 139,41628,"This is sorry, the education is way better than back in my country. I'm from epal. And it's it's",18,37,NA,41765,2,139,3_7_12,1117,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41767,Participant 149,41628,"education. So have you done did you do um, are you just here for college? Or have you gone to any other schooling in the US?",18,45,NA,41766,2,149,3_7_12,1125,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41768,Participant 139,41628,"No, I'm only here for the college. I'm in f1 visa,",18,54,NA,41767,2,139,3_7_12,1134,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41769,Participant 149,41628,"the K 12 system for like, when we start kids and like age five, and then they graduate like 18 I don't know how it is in Nepal opposed to here. But they, it is. It's not great. It's very different from college. Honestly, like in college, they spent a lot of time in the K 12 system being like, be ready for college, your professors are gonna be really tough. And then you could call up your professors were like I woke up late, here's a 20 minute video. So it's never ever actually true. way more in college.",18,57,NA,41768,2,149,3_7_12,1137,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41770,Participant 139,41628,"So it's different for us because our school level is from kindergarten to grade 10. We don't really do like sophomores or juniors or anything like that. And after that, we transition to 11 and 12 which is college for us actually,",19,33,NA,41769,2,139,3_7_12,1173,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41771,Participant 149,41628,"okay, yeah. I know a lot of countries do it that way. Yeah.",19,49,NA,41770,2,149,3_7_12,1189,combined,1,FALSE,139,139,0,0,2,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41772,Participant 139,41628,"India also does that so I think most of the South Asian countries we do that and if we are going to like America or Australia we have to give. That's what you'll have to take SATs. We also have to get tougher because we are not really taught. No, actually we can but they have to take our proficiencies. And so",19,53,NA,41771,2,139,3_7_12,1193,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41773,Participant 149,41628,"I understand that also feel a little bit strict. I've met native English speakers who don't have a grasp of English language and I really doesn't feel fair but Oh, okay, whatever",20,14,NA,41772,2,149,3_7_12,1214,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41774,Participant 139,41628,"for undergrads it's not really that important for for grads during research, you have a writing",20,29,NA,41773,2,139,3_7_12,1229,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41775,Participant 149,41628,"I assume that as it gets more specific, and it translates differently and less fluently that it probably gets a little more difficult and having proficiency is important.",20,37,NA,41774,2,149,3_7_12,1237,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41776,Participant 139,41628,"Definitely,",20,46,NA,41775,2,139,3_7_12,1246,combined,1,FALSE,149,149,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41777,Participant 149,41628,"yeah. I just sometimes it feels like the US dominates higher education and we shouldn't because there's a lot of problems with our system and its basis and like my so I really love hearing about other countries and people who have perspectives from other places because we're just so convinced we're doing it right here and we're not. Oh, what do you do? Oh, yeah, we got a one minute warning.",20,48,NA,41776,2,149,3_7_12,1248,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41778,Participant 139,41628,It's just our time is done right,21,19,NA,41777,2,139,3_7_12,1279,combined,1,FALSE,149,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41779,Participant 149,41628,"our time is done. They haven't sent a little thing yet. She just said a one minute warning, but she hasn't given us a password.",21,22,NA,41778,2,149,3_7_12,1282,combined,1,FALSE,139,139,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41780,Participant 139,41628,"When you were saying something? I mean, just like you're saying something right? Um,",21,30,NA,41779,2,139,3_7_12,1290,combined,1,FALSE,149,149,0,0,2,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41781,Participant 149,41628,"I honestly don't remember that. It's just I was just saying that the US is convinced that our education system is the best. Yeah. I know I like me. Okay, here we go. Well, we can't submit your responses. But I don't",21,39,NA,41780,2,149,3_7_12,1299,combined,1,FALSE,139,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41782,Participant 139,41628,I don't see some but this door,21,56,NA,41781,2,139,3_7_12,1316,combined,1,FALSE,149,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41783,Participant 149,41628,"This one is for this one. Okay, the password is pack.",21,59,NA,41782,2,149,3_7_12,1319,combined,1,FALSE,139,all,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41784,Participant 149,41628,"Oh my gosh, I'm so sorry if you can hear the dogs. Okay, now this one we have to do individually",21,59,NA,41783,2,149,3_7_12,1319,combined,1,FALSE,149,139,0,0,1,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41785,Participant 139,41628,to this individual,22,19,NA,41784,2,139,3_7_12,1339,combined,1,FALSE,149,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41786,Participant 139,41628,Are you done with this section where he says interior team leads firstly?,22,19,NA,41785,2,139,3_7_12,1339,combined,1,FALSE,139,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41787,Participant 149,41628,Yeah Did we have an AI?,26,19,0,41786,2,149,3_7_12,1579,combined,1,FALSE,139,139,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41788,Participant 139,41628,I am not really sure is the seven northwesterner ai,26,23,0,41787,2,139,3_7_12,1583,combined,1,FALSE,149,149,0,0,0,0,0
03_11_2021_vero #7_task+team_round 1_otter.ai,41789,Participant 149,41628,"I'm gonna call it an AI it didn't talk. If you're not an AI speaker forever hold your feet i ai it is. Yeah, so I put you in northwestern seven or seven Northwestern. Oh the breakout rooms are going to close apparently",26,27,0,41788,2,149,3_7_12,1587,combined,1,FALSE,139,139,0,0,0,0,0
